stack,die,channel,bank,block,mean_K,max_K
0,dram_0,5,15,bank_array_pim_region,308.52533586063305,308.97998462144034
0,dram_0,6,0,bank_array_pim_region,308.27467089499135,308.4240621795254
0,dram_0,6,1,bank_array_pim_region,308.13217547065506,308.2536294685664
0,dram_0,6,2,bank_array_pim_region,308.01647366369355,308.1168604848701
0,dram_0,6,3,bank_array_pim_region,307.9243223881691,308.00905262373
0,dram_0,6,4,bank_array_pim_region,308.51568836087887,308.5537187429192
0,dram_0,6,5,bank_array_pim_region,308.3502480931607,308.40051400524993
0,dram_0,6,6,bank_array_pim_region,308.2150063509903,308.2705086848351
0,dram_0,6,7,bank_array_pim_region,308.1068079223305,308.1639000384863
0,dram_0,6,8,bank_array_pim_region,308.81980706700966,308.8772204099612
0,dram_0,6,9,bank_array_pim_region,308.59366628863967,308.6390171951455
0,dram_0,6,10,bank_array_pim_region,308.4133933802459,308.4491240302614
0,dram_0,6,11,bank_array_pim_region,308.27203714408546,308.3003585679167
0,dram_0,6,12,bank_array_pim_region,308.352209293407,308.70661187192803
0,dram_0,6,13,bank_array_pim_region,308.2093328178386,308.4884209344916
0,dram_0,6,14,bank_array_pim_region,308.09289222693883,308.3158361115048
0,dram_0,6,15,bank_array_pim_region,307.9998519233533,308.18142306374585
0,dram_0,7,0,bank_array_pim_region,307.8532464607573,307.92662023573195
0,dram_0,7,1,bank_array_pim_region,307.80141596946305,307.86691924258037
0,dram_0,7,2,bank_array_pim_region,307.76754251108935,307.8280943747809
0,dram_0,7,3,bank_array_pim_region,307.75080540318004,307.8089677702867
0,dram_0,7,4,bank_array_pim_region,308.02311161395374,308.08006961852874
0,dram_0,7,5,bank_array_pim_region,307.96196650607743,308.0181628227887
0,dram_0,7,6,bank_array_pim_region,307.92196228894284,307.9773849699314
0,dram_0,7,7,bank_array_pim_region,307.90218478011025,307.9571496793744
0,dram_0,7,8,bank_array_pim_region,308.16439813147946,308.18722495566465
0,dram_0,7,9,bank_array_pim_region,308.08668699232663,308.1056554533782
0,dram_0,7,10,bank_array_pim_region,308.036262949755,308.05278636190087
0,dram_0,7,11,bank_array_pim_region,308.01145558675853,308.02679487835934
0,dram_0,7,12,bank_array_pim_region,307.92789669282115,308.07963648504585
0,dram_0,7,13,bank_array_pim_region,307.8753141423424,308.0064616105914
0,dram_0,7,14,bank_array_pim_region,307.84089726243656,307.9591218866632
0,dram_0,7,15,bank_array_pim_region,307.8238762467645,307.9358727506217
0,dram_1,0,0,bank_array_pim_region,309.7392870889332,310.0252760197918
0,dram_1,0,1,bank_array_pim_region,309.78725451647756,310.0901859628649
0,dram_1,0,2,bank_array_pim_region,309.870011412965,310.20260403128464
0,dram_1,0,3,bank_array_pim_region,309.92694789886497,310.2819866542974
0,dram_1,0,4,bank_array_pim_region,309.84202172778726,310.0562656622215
0,dram_1,0,5,bank_array_pim_region,309.895723968034,310.1219455846838
0,dram_1,0,6,bank_array_pim_region,309.9896748284023,310.23587430580164
